task,uids,word1,word2
AP,shear/edible,shear,edible
AP,shear/electrical,shear,electricity
AP,shear/expensive,shear,expensive
AP,shear/fast,shear,fast
AP,shear/fun,shear,fun
AP,shear/hand_held,shear,hand-held
AP,shear/hard,shear,hard
AP,shear/heavy,shear,heavy
AP,shear/large,shear,big
AP,shear/loud,shear,loud
AP,shear/sharp,shear,sharp
AP,shear/shiny,shear,shiny
AP,shear/slimy,shear,slimy
AP,shear/smelly,shear,smelly
AP,shear/smooth,shear,smooth
AP,shear/tall,shear,tall
AP,shear/lives_in_water,shear,water
AP,shear/requires_gasoline,shear,gasoline
AP,shear/used_for_eating,shear,eating
AP,shear/used_for_cooking,shear,cooking
AP,shear/used_for_cleaning,shear,cleaning
AP,shear/used_by_children,shear,children
AP,shear/used_for_holding_things,shear,holding
AP,shear/used_for_killing,shear,killing
AP,shear/used_for_music,shear,music
AP,shear/used_for_transportation,shear,transportation
AP,shear/worn_for_warmth,shear,warmth
AP,shear/worn_on_feet,shear,feet
AP,shear/hot,shear,hot
AP,shear/light_weight,shear,light
AP,shear/squishy,shear,squishy
AP,shear/unhealthy,shear,unhealthy
AP,shear/wet,shear,wet
AP,shear/words_on_it,shear,words
AP,shear/man_made,shear,man-made
AP,shear/fragile,shear,fragile
AP,celebrate/a_tool,celebrate,tool
AP,celebrate/a_toy,celebrate,toy
AP,celebrate/an_animal,celebrate,animal
AP,celebrate/flies,celebrate,fly
AP,celebrate/swims,celebrate,swim
AP,celebrate/pairs,celebrate,pairs
AP,celebrate/eaten_in_summer,celebrate,summer
AP,celebrate/found_on_walls,celebrate,walls
AP,celebrate/has_peel,celebrate,peel
AP,celebrate/has_shelves,celebrate,shelves
AP,celebrate/produces_noise,celebrate,sound
AP,celebrate/cold,celebrate,cold
AP,celebrate/dangerous,celebrate,dangerous
AP,celebrate/decorative,celebrate,decorative
AP,celebrate/edible,celebrate,edible
AP,celebrate/electrical,celebrate,electricity
AP,celebrate/expensive,celebrate,expensive
AP,celebrate/fast,celebrate,fast
AP,celebrate/fun,celebrate,fun
AP,celebrate/hand_held,celebrate,hand-held
AP,celebrate/hard,celebrate,hard
AP,celebrate/heavy,celebrate,heavy
AP,celebrate/large,celebrate,big
AP,celebrate/loud,celebrate,loud
AP,celebrate/sharp,celebrate,sharp
AP,celebrate/shiny,celebrate,shiny
AP,celebrate/slimy,celebrate,slimy
AP,celebrate/smelly,celebrate,smelly
AP,celebrate/smooth,celebrate,smooth
AP,celebrate/tall,celebrate,tall
AP,celebrate/lives_in_water,celebrate,water
AP,celebrate/requires_gasoline,celebrate,gasoline
AP,celebrate/used_for_eating,celebrate,eating
AP,celebrate/used_for_cooking,celebrate,cooking
AP,celebrate/used_for_cleaning,celebrate,cleaning
AP,celebrate/used_by_children,celebrate,children
AP,celebrate/used_for_holding_things,celebrate,holding
AP,celebrate/used_for_killing,celebrate,killing
AP,celebrate/used_for_music,celebrate,music
AP,celebrate/used_for_transportation,celebrate,transportation
AP,celebrate/worn_for_warmth,celebrate,warmth
AP,celebrate/worn_on_feet,celebrate,feet
AP,celebrate/hot,celebrate,hot
AP,celebrate/light_weight,celebrate,light
AP,celebrate/squishy,celebrate,squishy
AP,celebrate/unhealthy,celebrate,unhealthy
AP,celebrate/wet,celebrate,wet
AP,celebrate/words_on_it,celebrate,words
AP,celebrate/man_made,celebrate,man-made
AP,celebrate/fragile,celebrate,fragile
AP,communicate/a_tool,communicate,tool
AP,communicate/a_toy,communicate,toy
AP,communicate/an_animal,communicate,animal
AP,communicate/flies,communicate,fly
AP,communicate/swims,communicate,swim
AP,communicate/pairs,communicate,pairs
AP,communicate/eaten_in_summer,communicate,summer
AP,communicate/found_on_walls,communicate,walls
AP,communicate/has_peel,communicate,peel
AP,communicate/has_shelves,communicate,shelves
AP,communicate/produces_noise,communicate,sound
AP,communicate/cold,communicate,cold
AP,communicate/dangerous,communicate,dangerous
AP,communicate/decorative,communicate,decorative
AP,communicate/edible,communicate,edible
AP,communicate/electrical,communicate,electricity
AP,communicate/expensive,communicate,expensive
AP,communicate/fast,communicate,fast
AP,communicate/fun,communicate,fun
AP,communicate/hand_held,communicate,hand-held
AP,communicate/hard,communicate,hard
AP,communicate/heavy,communicate,heavy
AP,communicate/large,communicate,big
AP,communicate/loud,communicate,loud
AP,communicate/sharp,communicate,sharp
AP,communicate/shiny,communicate,shiny
AP,communicate/slimy,communicate,slimy
AP,communicate/smelly,communicate,smelly
AP,communicate/smooth,communicate,smooth
AP,communicate/tall,communicate,tall
AP,communicate/lives_in_water,communicate,water
AP,communicate/requires_gasoline,communicate,gasoline
AP,communicate/used_for_eating,communicate,eating
AP,communicate/used_for_cooking,communicate,cooking
AP,communicate/used_for_cleaning,communicate,cleaning
AP,communicate/used_by_children,communicate,children
AP,communicate/used_for_holding_things,communicate,holding
AP,communicate/used_for_killing,communicate,killing
AP,communicate/used_for_music,communicate,music
AP,communicate/used_for_transportation,communicate,transportation
AP,communicate/worn_for_warmth,communicate,warmth
AP,communicate/worn_on_feet,communicate,feet
AP,communicate/hot,communicate,hot
AP,communicate/light_weight,communicate,light
AP,communicate/squishy,communicate,squishy
AP,communicate/unhealthy,communicate,unhealthy
AP,communicate/wet,communicate,wet
AP,communicate/words_on_it,communicate,words
AP,communicate/man_made,communicate,man-made
AP,communicate/fragile,communicate,fragile
AP,dive/a_tool,dive,tool
AP,dive/a_toy,dive,toy
AP,dive/an_animal,dive,animal
AP,dive/flies,dive,fly
AP,dive/swims,dive,swim
AP,dive/pairs,dive,pairs
AP,dive/eaten_in_summer,dive,summer
AP,dive/found_on_walls,dive,walls
AP,dive/has_peel,dive,peel
AP,dive/has_shelves,dive,shelves
AP,dive/produces_noise,dive,sound
AP,dive/cold,dive,cold
AP,dive/dangerous,dive,dangerous
AP,dive/decorative,dive,decorative
AP,dive/edible,dive,edible
AP,dive/electrical,dive,electricity
AP,dive/expensive,dive,expensive
AP,dive/fast,dive,fast
AP,dive/fun,dive,fun
AP,dive/hand_held,dive,hand-held
AP,dive/hard,dive,hard
AP,dive/heavy,dive,heavy
AP,dive/large,dive,big
AP,dive/loud,dive,loud
AP,dive/sharp,dive,sharp
AP,dive/shiny,dive,shiny
AP,dive/slimy,dive,slimy
AP,dive/smelly,dive,smelly
AP,dive/smooth,dive,smooth
AP,dive/tall,dive,tall
AP,dive/lives_in_water,dive,water
AP,dive/requires_gasoline,dive,gasoline
AP,dive/used_for_eating,dive,eating
AP,dive/used_for_cooking,dive,cooking
AP,dive/used_for_cleaning,dive,cleaning
AP,dive/used_by_children,dive,children
AP,dive/used_for_holding_things,dive,holding
AP,dive/used_for_killing,dive,killing
AP,dive/used_for_music,dive,music
AP,dive/used_for_transportation,dive,transportation
AP,dive/worn_for_warmth,dive,warmth
AP,dive/worn_on_feet,dive,feet
AP,dive/hot,dive,hot
AP,dive/light_weight,dive,light
AP,dive/squishy,dive,squishy
AP,dive/unhealthy,dive,unhealthy
AP,dive/wet,dive,wet
AP,dive/words_on_it,dive,words
AP,dive/man_made,dive,man-made
AP,dive/fragile,dive,fragile
AP,drum/a_tool,drum,tool
AP,drum/a_toy,drum,toy
AP,drum/an_animal,drum,animal
AP,drum/flies,drum,fly
AP,drum/swims,drum,swim
AP,drum/pairs,drum,pairs
AP,drum/eaten_in_summer,drum,summer
AP,drum/found_on_walls,drum,walls
AP,drum/has_peel,drum,peel
AP,drum/has_shelves,drum,shelves
AP,drum/produces_noise,drum,sound
AP,drum/cold,drum,cold
AP,drum/dangerous,drum,dangerous
AP,drum/decorative,drum,decorative
AP,drum/edible,drum,edible
AP,drum/electrical,drum,electricity
AP,drum/expensive,drum,expensive
AP,drum/fast,drum,fast
AP,drum/fun,drum,fun
AP,drum/hand_held,drum,hand-held
AP,drum/hard,drum,hard
AP,drum/heavy,drum,heavy
AP,drum/large,drum,big
AP,drum/loud,drum,loud
AP,drum/sharp,drum,sharp
AP,drum/shiny,drum,shiny
AP,drum/slimy,drum,slimy
AP,drum/smelly,drum,smelly
AP,drum/smooth,drum,smooth
AP,drum/tall,drum,tall
AP,drum/lives_in_water,drum,water
AP,drum/requires_gasoline,drum,gasoline
AP,drum/used_for_eating,drum,eating
AP,drum/used_for_cooking,drum,cooking
AP,drum/used_for_cleaning,drum,cleaning
AP,drum/used_by_children,drum,children
AP,drum/used_for_holding_things,drum,holding
AP,drum/used_for_killing,drum,killing
AP,drum/used_for_music,drum,music
AP,drum/used_for_transportation,drum,transportation
AP,drum/worn_for_warmth,drum,warmth
AP,drum/worn_on_feet,drum,feet
AP,drum/hot,drum,hot
AP,drum/light_weight,drum,light
AP,drum/squishy,drum,squishy
AP,drum/unhealthy,drum,unhealthy
AP,drum/wet,drum,wet
AP,drum/words_on_it,drum,words
AP,drum/man_made,drum,man-made
AP,drum/fragile,drum,fragile
AP,massage/a_tool,massage,tool
AP,massage/a_toy,massage,toy
AP,massage/an_animal,massage,animal
AP,massage/flies,massage,fly
AP,massage/swims,massage,swim
AP,massage/pairs,massage,pairs
AP,massage/eaten_in_summer,massage,summer
AP,massage/found_on_walls,massage,walls
AP,massage/has_peel,massage,peel
AP,massage/has_shelves,massage,shelves
AP,massage/produces_noise,massage,sound
AP,massage/cold,massage,cold
AP,massage/dangerous,massage,dangerous
AP,massage/decorative,massage,decorative
AP,massage/edible,massage,edible
AP,massage/electrical,massage,electricity
AP,massage/expensive,massage,expensive
AP,massage/fast,massage,fast
AP,massage/fun,massage,fun
AP,massage/hand_held,massage,hand-held
AP,massage/hard,massage,hard
AP,massage/heavy,massage,heavy
AP,massage/large,massage,big
AP,massage/loud,massage,loud
AP,massage/sharp,massage,sharp
AP,massage/shiny,massage,shiny
AP,massage/slimy,massage,slimy
AP,massage/smelly,massage,smelly
AP,massage/smooth,massage,smooth
AP,massage/tall,massage,tall
AP,massage/lives_in_water,massage,water
AP,massage/requires_gasoline,massage,gasoline
AP,massage/used_for_eating,massage,eating
AP,massage/used_for_cooking,massage,cooking
AP,massage/used_for_cleaning,massage,cleaning
AP,massage/used_by_children,massage,children
AP,massage/used_for_holding_things,massage,holding
AP,massage/used_for_killing,massage,killing
AP,massage/used_for_music,massage,music
AP,massage/used_for_transportation,massage,transportation
AP,massage/worn_for_warmth,massage,warmth
AP,massage/worn_on_feet,massage,feet
AP,massage/hot,massage,hot
AP,massage/light_weight,massage,light
AP,massage/squishy,massage,squishy
AP,massage/unhealthy,massage,unhealthy
AP,massage/wet,massage,wet
AP,massage/words_on_it,massage,words
AP,massage/man_made,massage,man-made
AP,massage/fragile,massage,fragile
AP,pee/a_tool,pee,tool
AP,pee/a_toy,pee,toy
AP,pee/an_animal,pee,animal
AP,pee/flies,pee,fly
AP,pee/swims,pee,swim
AP,pee/pairs,pee,pairs
AP,pee/eaten_in_summer,pee,summer
AP,pee/found_on_walls,pee,walls
AP,pee/has_peel,pee,peel
AP,pee/has_shelves,pee,shelves
AP,pee/produces_noise,pee,sound
AP,pee/cold,pee,cold
AP,pee/dangerous,pee,dangerous
AP,pee/decorative,pee,decorative
AP,pee/edible,pee,edible
AP,pee/electrical,pee,electricity
AP,pee/expensive,pee,expensive
AP,pee/fast,pee,fast
AP,pee/fun,pee,fun
AP,pee/hand_held,pee,hand-held
AP,pee/hard,pee,hard
AP,pee/heavy,pee,heavy
AP,pee/large,pee,big
AP,pee/loud,pee,loud
AP,pee/sharp,pee,sharp
AP,pee/shiny,pee,shiny
AP,pee/slimy,pee,slimy
AP,pee/smelly,pee,smelly
AP,pee/smooth,pee,smooth
AP,pee/tall,pee,tall
AP,pee/lives_in_water,pee,water
AP,pee/requires_gasoline,pee,gasoline
AP,pee/used_for_eating,pee,eating
AP,pee/used_for_cooking,pee,cooking
AP,pee/used_for_cleaning,pee,cleaning
AP,pee/used_by_children,pee,children
AP,pee/used_for_holding_things,pee,holding
AP,pee/used_for_killing,pee,killing
AP,pee/used_for_music,pee,music
AP,pee/used_for_transportation,pee,transportation
AP,pee/worn_for_warmth,pee,warmth
AP,pee/worn_on_feet,pee,feet
AP,pee/hot,pee,hot
AP,pee/light_weight,pee,light
AP,pee/squishy,pee,squishy
AP,pee/unhealthy,pee,unhealthy
AP,pee/wet,pee,wet
AP,pee/words_on_it,pee,words
AP,pee/man_made,pee,man-made
AP,pee/fragile,pee,fragile
AP,phone/a_tool,phone,tool
AP,phone/a_toy,phone,toy
AP,phone/an_animal,phone,animal
AP,phone/flies,phone,fly
AP,phone/swims,phone,swim
AP,phone/pairs,phone,pairs
AP,phone/eaten_in_summer,phone,summer
AP,phone/found_on_walls,phone,walls
AP,phone/has_peel,phone,peel
AP,phone/has_shelves,phone,shelves
AP,phone/produces_noise,phone,sound
AP,phone/cold,phone,cold
AP,phone/dangerous,phone,dangerous
AP,phone/decorative,phone,decorative
AP,phone/edible,phone,edible
AP,phone/electrical,phone,electricity
AP,phone/expensive,phone,expensive
AP,phone/fast,phone,fast
AP,phone/fun,phone,fun
AP,phone/hand_held,phone,hand-held
AP,phone/hard,phone,hard
AP,phone/heavy,phone,heavy
AP,phone/large,phone,big
AP,phone/loud,phone,loud
AP,phone/sharp,phone,sharp
AP,phone/shiny,phone,shiny
AP,phone/slimy,phone,slimy
AP,phone/smelly,phone,smelly
AP,phone/smooth,phone,smooth
AP,phone/tall,phone,tall
AP,phone/lives_in_water,phone,water
AP,phone/requires_gasoline,phone,gasoline
AP,phone/used_for_eating,phone,eating
AP,phone/used_for_cooking,phone,cooking
AP,phone/used_for_cleaning,phone,cleaning
AP,phone/used_by_children,phone,children
AP,phone/used_for_holding_things,phone,holding
AP,phone/used_for_killing,phone,killing
AP,phone/used_for_music,phone,music
AP,phone/used_for_transportation,phone,transportation
AP,phone/worn_for_warmth,phone,warmth
AP,phone/worn_on_feet,phone,feet
AP,phone/hot,phone,hot
AP,phone/light_weight,phone,light
AP,phone/squishy,phone,squishy
AP,phone/unhealthy,phone,unhealthy
AP,phone/wet,phone,wet
AP,phone/words_on_it,phone,words
AP,phone/man_made,phone,man-made
AP,phone/fragile,phone,fragile
AP,pitch/a_tool,pitch,tool
AP,pitch/a_toy,pitch,toy
AP,pitch/an_animal,pitch,animal
AP,pitch/flies,pitch,fly
AP,pitch/swims,pitch,swim
AP,pitch/pairs,pitch,pairs
AP,pitch/eaten_in_summer,pitch,summer
AP,pitch/found_on_walls,pitch,walls
AP,pitch/has_peel,pitch,peel
AP,pitch/has_shelves,pitch,shelves
AP,pitch/produces_noise,pitch,sound
AP,pitch/cold,pitch,cold
AP,pitch/dangerous,pitch,dangerous
AP,pitch/decorative,pitch,decorative
AP,pitch/edible,pitch,edible
AP,pitch/electrical,pitch,electricity
AP,pitch/expensive,pitch,expensive
AP,pitch/fast,pitch,fast
AP,pitch/fun,pitch,fun
AP,pitch/hand_held,pitch,hand-held
AP,pitch/hard,pitch,hard
AP,pitch/heavy,pitch,heavy
AP,pitch/large,pitch,big
AP,pitch/loud,pitch,loud
AP,pitch/sharp,pitch,sharp
AP,pitch/shiny,pitch,shiny
AP,pitch/slimy,pitch,slimy
AP,pitch/smelly,pitch,smelly
AP,pitch/smooth,pitch,smooth
AP,pitch/tall,pitch,tall
AP,pitch/lives_in_water,pitch,water
AP,pitch/requires_gasoline,pitch,gasoline
AP,pitch/used_for_eating,pitch,eating
AP,pitch/used_for_cooking,pitch,cooking
AP,pitch/used_for_cleaning,pitch,cleaning
AP,pitch/used_by_children,pitch,children
AP,pitch/used_for_holding_things,pitch,holding
AP,pitch/used_for_killing,pitch,killing
AP,pitch/used_for_music,pitch,music
AP,pitch/used_for_transportation,pitch,transportation
AP,pitch/worn_for_warmth,pitch,warmth
AP,pitch/worn_on_feet,pitch,feet
AP,pitch/hot,pitch,hot
AP,pitch/light_weight,pitch,light
AP,pitch/squishy,pitch,squishy
AP,pitch/unhealthy,pitch,unhealthy
AP,pitch/wet,pitch,wet
AP,pitch/words_on_it,pitch,words
AP,pitch/man_made,pitch,man-made
AP,pitch/fragile,pitch,fragile
AP,place/a_tool,place,tool
AP,place/a_toy,place,toy
AP,place/an_animal,place,animal
AP,place/flies,place,fly
AP,place/swims,place,swim
AP,place/pairs,place,pairs
AP,place/eaten_in_summer,place,summer
AP,place/found_on_walls,place,walls
AP,place/has_peel,place,peel
AP,place/has_shelves,place,shelves
AP,place/produces_noise,place,sound
AP,place/cold,place,cold
AP,place/dangerous,place,dangerous
AP,place/decorative,place,decorative
AP,place/edible,place,edible
AP,place/electrical,place,electricity
AP,place/expensive,place,expensive
AP,place/fast,place,fast
AP,place/fun,place,fun
AP,place/hand_held,place,hand-held
AP,place/hard,place,hard
AP,place/heavy,place,heavy
AP,place/large,place,big
AP,place/loud,place,loud
AP,place/sharp,place,sharp
AP,place/shiny,place,shiny
AP,place/slimy,place,slimy
AP,place/smelly,place,smelly
AP,place/smooth,place,smooth
AP,place/tall,place,tall
AP,place/lives_in_water,place,water
AP,place/requires_gasoline,place,gasoline
AP,place/used_for_eating,place,eating
AP,place/used_for_cooking,place,cooking
AP,place/used_for_cleaning,place,cleaning
AP,place/used_by_children,place,children
AP,place/used_for_holding_things,place,holding
AP,place/used_for_killing,place,killing
AP,place/used_for_music,place,music
AP,place/used_for_transportation,place,transportation
AP,place/worn_for_warmth,place,warmth
AP,place/worn_on_feet,place,feet
AP,place/hot,place,hot
AP,place/light_weight,place,light
AP,place/squishy,place,squishy
AP,place/unhealthy,place,unhealthy
AP,place/wet,place,wet
AP,place/words_on_it,place,words
AP,place/man_made,place,man-made
AP,place/fragile,place,fragile
AP,shovel/a_tool,shovel,tool
AP,shovel/a_toy,shovel,toy
AP,shovel/an_animal,shovel,animal
AP,shovel/flies,shovel,fly
AP,shovel/swims,shovel,swim
AP,shovel/pairs,shovel,pairs
AP,shovel/eaten_in_summer,shovel,summer
AP,shovel/found_on_walls,shovel,walls
AP,shovel/has_peel,shovel,peel
AP,shovel/has_shelves,shovel,shelves
AP,shovel/produces_noise,shovel,sound
AP,shovel/cold,shovel,cold
AP,shovel/dangerous,shovel,dangerous
AP,shovel/decorative,shovel,decorative
AP,shovel/edible,shovel,edible
AP,shovel/electrical,shovel,electricity
AP,shovel/expensive,shovel,expensive
AP,shovel/fast,shovel,fast
AP,shovel/fun,shovel,fun
AP,shovel/hand_held,shovel,hand-held
AP,shovel/hard,shovel,hard
AP,shovel/heavy,shovel,heavy
AP,shovel/large,shovel,big
AP,shovel/loud,shovel,loud
AP,shovel/sharp,shovel,sharp
AP,shovel/shiny,shovel,shiny
AP,shovel/slimy,shovel,slimy
AP,shovel/smelly,shovel,smelly
AP,shovel/smooth,shovel,smooth
AP,shovel/tall,shovel,tall
AP,shovel/lives_in_water,shovel,water
AP,shovel/requires_gasoline,shovel,gasoline
AP,shovel/used_for_eating,shovel,eating
AP,shovel/used_for_cooking,shovel,cooking
AP,shovel/used_for_cleaning,shovel,cleaning
AP,shovel/used_by_children,shovel,children
AP,shovel/used_for_holding_things,shovel,holding
AP,shovel/used_for_killing,shovel,killing
AP,shovel/used_for_music,shovel,music
AP,shovel/used_for_transportation,shovel,transportation
AP,shovel/worn_for_warmth,shovel,warmth
AP,shovel/worn_on_feet,shovel,feet
AP,shovel/hot,shovel,hot
AP,shovel/light_weight,shovel,light
AP,shovel/squishy,shovel,squishy
AP,shovel/unhealthy,shovel,unhealthy
AP,shovel/wet,shovel,wet
AP,shovel/words_on_it,shovel,words
AP,shovel/man_made,shovel,man-made
AP,shovel/fragile,shovel,fragile
AP,walk/a_tool,walk,tool
AP,walk/a_toy,walk,toy
AP,walk/an_animal,walk,animal
AP,walk/flies,walk,fly
AP,walk/swims,walk,swim
AP,walk/pairs,walk,pairs
AP,walk/eaten_in_summer,walk,summer
AP,walk/found_on_walls,walk,walls
AP,walk/has_peel,walk,peel
AP,walk/has_shelves,walk,shelves
AP,walk/produces_noise,walk,sound
AP,walk/cold,walk,cold
AP,walk/dangerous,walk,dangerous
AP,walk/decorative,walk,decorative
AP,walk/edible,walk,edible
AP,walk/electrical,walk,electricity
AP,walk/expensive,walk,expensive
AP,walk/fast,walk,fast
AP,walk/fun,walk,fun
AP,walk/hand_held,walk,hand-held
AP,walk/hard,walk,hard
AP,walk/heavy,walk,heavy
AP,walk/large,walk,big
AP,walk/loud,walk,loud
AP,walk/sharp,walk,sharp
AP,walk/shiny,walk,shiny
AP,walk/slimy,walk,slimy
AP,walk/smelly,walk,smelly
AP,walk/smooth,walk,smooth
AP,walk/tall,walk,tall
AP,walk/lives_in_water,walk,water
AP,walk/requires_gasoline,walk,gasoline
AP,walk/used_for_eating,walk,eating
AP,walk/used_for_cooking,walk,cooking
AP,walk/used_for_cleaning,walk,cleaning
AP,walk/used_by_children,walk,children
AP,walk/used_for_holding_things,walk,holding
AP,walk/used_for_killing,walk,killing
AP,walk/used_for_music,walk,music
AP,walk/used_for_transportation,walk,transportation
AP,walk/worn_for_warmth,walk,warmth
AP,walk/worn_on_feet,walk,feet
AP,walk/hot,walk,hot
AP,walk/light_weight,walk,light
AP,walk/squishy,walk,squishy
AP,walk/unhealthy,walk,unhealthy
AP,walk/wet,walk,wet
AP,walk/words_on_it,walk,words
AP,walk/man_made,walk,man-made
AP,walk/fragile,walk,fragile
AP,yawn/a_tool,yawn,tool
AP,yawn/a_toy,yawn,toy
AP,yawn/an_animal,yawn,animal
AP,yawn/flies,yawn,fly
AP,yawn/swims,yawn,swim
AP,yawn/pairs,yawn,pairs
AP,yawn/eaten_in_summer,yawn,summer
AP,yawn/found_on_walls,yawn,walls
AP,yawn/has_peel,yawn,peel
AP,yawn/has_shelves,yawn,shelves
AP,yawn/produces_noise,yawn,sound
AP,yawn/cold,yawn,cold
